dummy,dummy,dummy,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
NLD,CH,NGS,1.7026,1.7224,1.7061,1.8376,1.6652,1.8093,1.9479,2.0682,1.9341,1.9862,2.1147,2.1147
NGA,CH,NGS,0.1148,0.2082,0.347,0.3707,0.4231,0.4213,0.4123,0.3882,0.4112,0.4204,0.4204,0.4204
POL,CH,NGS,0.2816,0.3323,0.3246,0.3513,0.3463,0.3546,0.2892,0.3111,0.3623,0.3583,0.4065,0.4065
PRT,CH,NGS,0.146,0.1738,0.1679,0.1606,0.1421,0.1524,0.1475,0.1684,0.1805,0.1751,0.164,0.164
ROU,CH,NGS,1.1452,1.2753,1.0607,0.8303,0.7912,0.5881,0.5263,0.5894,0.5786,0.5185,0.6596,0.6596
RUS,CH,NGS,3.3385,2.9748,3.261,3.4143,5.7182,5.717,5.7297,6.8416,7.0539,8.3119,8.3119,8.3119
SAU,CH,NGS,1.33132,1.37098,1.39349,1.36382,1.50837,1.66034,1.64178,1.666,1.70225,1.75956,1.75813,1.75813
SVK,CH,NGS,0.1223,0.1289,0.1226,0.1012,0.0946,0.1039,0.112,0.1099,0.1346,0.1235,0.1111,0.1111
SVN,CH,NGS,0.064,0.0511,0.0477,0.0478,0.0448,0.0462,0.0466,0.0468,0.0452,0.0433,0.0475,0.0475
ZAF,CH,NGS,0.1028,0.985,0.9557,0.9786,1.0537,1.0952,1.0646,1.1875,1.232,1.214,1.214,1.214
ESP,CH,NGS,1.7681,2.4659,2.7878,2.9771,2.8848,2.219,2.3222,2.379,2.5203,2.5946,2.4754,2.4754
SWE,CH,NGS,0.0859,0.0804,0.0856,0.0843,0.1449,0.1575,0.1063,0.0753,0.0665,0.0757,0.0859,0.0859
TUN,CH,NGS,0.1173,0.0914,0.1098,0.1089,0.1225,0.1066,0.1061,0.1117,0.1001,0.1063,0.0885,0.0885
TUR,CH,NGS,0.6346,1.0925,1.0981,1.0081,1.1257,1.7668,1.799,1.6672,1.3453,1.3099,1.9003,1.9003
GBR,CH,NGS,1.8381,1.6432,1.601,1.6667,1.4832,1.4014,1.5002,1.5439,1.5872,1.5667,1.5544,1.5544
USA,CH,NGS,41.8977,40.4684,41.7209,38.4305,40.94,49.5947,50.8942,52.4102,54.267,54.5093,56.6562,56.6562
RAS,CH,BMSWAS,0,0,0,0,0,0,0,0,0,0,0,0
RWO,CH,BMSWAS,0.0483,0.056875,0.07175,0.070875,0.074725,0.10185,0.1092,0.19985,0.175875,0.290325,0.29225,0.29225
REU,CH,BMSWAS,0.0152285714285714,0.0176428571428571,0.0246142857142857,0.0263714285714286,0.0328571428571429,0.0371714285714286,0.0323857142857143,0.0330428571428571,0.0383428571428571,0.0713428571428572,0.0610714285714286,0.0610714285714286
REP,CH,BMSWAS,0.0406518518518518,0.0423175925925926,0.0424574074074074,0.0428916666666666,0.0459416666666667,0.0496351851851852,0.0504333333333333,0.0642759259259259,0.0611398148148148,0.077775,0.0782018518518519,0.0784833333333333
RAF,CH,BMSWAS,0.007,0.0078,0.0078,0.0078,0.0086,0.0086,0.0086,0.0086,0.0086,0.0087,0.0087,0.0087
RLA,CH,BMSWAS,0.286962962962963,0.248914814814815,0.175385185185185,0.192466666666667,0.1872,0.183262962962963,0.180166666666667,0.222381481481482,0.239703703703704,0.2434,0.243996296296296,0.251033333333333
ARG,CH,BMSWAS,0.0104185185185185,0.00819259259259259,0.00620740740740741,0.00676666666666667,0.0066,0.00641851851851852,0.00616666666666667,0.00705925925925926,0.00734814814814815,0.0073,0.00745185185185185,0.00773333333333333
OCE,CH,BMSWAS,0.1436,0.1506,0.1523,0.1189,0.1079,0.1007,0.1008,0.0963,0.0972,0.0931,0.0949,0.0949
AUT,CH,BMSWAS,0.1374,0.1274,0.1378,0.1138,0.108,0.1063,0.1192,0.1229,0.1093,0.1072,0.108,0.108
BEL,CH,BMSWAS,0.0367,0.031,0.0293,0.0347,0.0277,0.0173,0.0123,0.0102,0.0115,0.0102,0.0092,0.0092
BRA,CH,BMSWAS,0.2548,0.1771,0.1474,0.1594,0.156,0.1505,0.1405,0.1447,0.1424,0.1362,0.1435,0.1511
BGR,CH,BMSWAS,0,0,0,8e-04,0.0068,0.0108,8e-04,0.0137,0.0066,0.0126,0.0111,0.0111
CAN,CH,BMSWAS,0,0,0,0,0,0,0,0,0,0,0,0
CHA,CH,BMSWAS,0.0329236179121425,0.0321669718259882,0.028763125399191,0.0329946135831382,0.0321061528635299,0.0340021645021645,0.0376576396281314,0.0384319494712937,0.0380653821588248,0.0429840110708963,0.0430580015612802,0.0433071818891491
HRV,CH,BMSWAS,0,0,0,0,0,0,0,0,0,0,0,0
CYP,CH,BMSWAS,0,0,0,0,0.001,0.0012,5e-04,5e-04,4e-04,4e-04,3e-04,3e-04
CZE,CH,BMSWAS,0.0027,0.004,0.0041,0.0051,0.0032,0.0033,0.0039,0.0037,0.0036,0.0033,0.0033,0.0033
DNK,CH,BMSWAS,0,4e-04,0.0014,0.001,0,0,0.0029,0.0029,0,0,0,0
EGY,CH,BMSWAS,0.00233333333333333,0.0026,0.0026,0.0026,0.00286666666666667,0.00286666666666667,0.00286666666666667,0.00286666666666667,0.00286666666666667,0.0029,0.0029,0.0029
EST,CH,BMSWAS,2e-04,0,0,0,0,1e-04,0,0,1e-04,1e-04,1e-04,1e-04
FIN,CH,BMSWAS,0.0161,0.0158,0.0257,0.0205,0.0179,0.0173,0.0183,0.0192,0.0185,0.0161,0.0145,0.0145
FRA,CH,BMSWAS,0.0349,0.0557,0.0507,0.0929,0.1055,0.1034,0.1412,0.1012,0.0857,0.1078,0.1412,0.1412
DEU,CH,BMSWAS,0.3166,0.3396,0.2295,0.2291,0.2306,0.2587,0.4311,0.3108,0.2595,0.2525,0.2483,0.2483
GRC,CH,BMSWAS,0,0,0,0,0,0.0645,0.0275,0,0,0,0,0
HUN,CH,BMSWAS,3e-04,3e-04,3e-04,0.0012,0.0016,0.0016,0.0016,0.0014,0.0018,0.0018,0.002,0.002
NSI,CH,BMSWAS,0.1002,0.096,0.1206,0.1497,0.1787,0.1962,0.1708,0.1604,0.1633,0.213,0.1938,0.1938
IND,CH,BMSWAS,0.00823090447803563,0.00804174295649705,0.00719078134979774,0.00824865339578454,0.00802653821588248,0.00850054112554112,0.00941440990703286,0.00960798736782343,0.0095163455397062,0.0107460027677241,0.0107645003903201,0.0108267954722873
IDN,CH,BMSWAS,0,0,0,0,0,0,0,0,0,0,0,0
IRN,CH,BMSWAS,0.00233333333333333,0.0026,0.0026,0.0026,0.00286666666666667,0.00286666666666667,0.00286666666666667,0.00286666666666667,0.00286666666666667,0.0029,0.0029,0.0029
IRL,CH,BMSWAS,5e-04,0,0,0,0,0,0,0,0,0,0,0
ISR,CH,BMSWAS,0.00233333333333333,0.0026,0.0026,0.0026,0.00286666666666667,0.00286666666666667,0.00286666666666667,0.00286666666666667,0.00286666666666667,0.0029,0.0029,0.0029
ITA,CH,BMSWAS,0.0781,0.0786,0.0719,0.0779,0.0834,0.0784,0.0857,0.0811,0.0849,0.0881,0.0868,0.0868
JPN,CH,BMSWAS,0.0778,0.0879,0.0967,0.1652,0.1095,0.1183,0.1255,0.1429,0.1662,0.1823,0.1771,0.1771
KOR,CH,BMSWAS,0,0,0,0,0,0,0,0,0,0,0,0
LVA,CH,BMSWAS,0.0045,0.004,0.0055,0.0051,0.0073,0.006,0.0048,0.005,0.0036,0.0037,0.0048,0.0048
LTU,CH,BMSWAS,0.0022,7e-04,0.0011,0.0016,0.0013,0.0036,0.0049,0.0168,0.0133,0.0138,0.0136,0.0136
LUX,CH,BMSWAS,0,0,0,0,0,0,0,0,0,0,0,0
MLT,CH,BMSWAS,0.0229121212121212,0.0237424242424242,0.0193363636363636,0.0203,0.0209181818181818,0.0248606060606061,0.030430303030303,0.0261060606060606,0.0238454545454545,0.0247818181818182,0.0263666666666667,0.0263666666666667
MEX,CH,BMSWAS,0,0,0,0,0,0,0,0,0,0,0,0
MAR,CH,BMSWAS,0.007,0.0078,0.0078,0.0078,0.0086,0.0086,0.0086,0.0086,0.0086,0.0087,0.0087,0.0087
NLD,CH,BMSWAS,0.0016,0.0012,0.0016,0.0013,0,0,0,0,0.0057,0.0029,0,0
NGA,CH,BMSWAS,0,0,0,0,0,0,0,0,0,0,0,0
POL,CH,BMSWAS,0.0198,0.0187,0.017,0.0273,0.0285,0.0246,0.019,0.0385,0.0216,0.0182,0.0163,0.0163
PRT,CH,BMSWAS,0.0432,0.0434,0.002,0.0026,0.0017,0.002,0.0011,0.0012,0.0046,0.0059,0.0052,0.0052
ROU,CH,BMSWAS,0.0209,0.0207,0.0181,0.024,0.0232,0.0221,0.0201,0.0194,0.0232,0.0203,0.0048,0.0048
RUS,CH,BMSWAS,0.0268,0.0312,0.0391,0.0394,0.042,0.0574,0.0615,0.1131,0.0984,0.1641,0.1641,0.1641
SAU,CH,BMSWAS,0.00233333333333333,0.0026,0.0026,0.0026,0.00286666666666667,0.00286666666666667,0.00286666666666667,0.00286666666666667,0.00286666666666667,0.0029,0.0029,0.0029
SVK,CH,BMSWAS,0.0122,0.0155,0.0196,0.0062,0.0134,0.0177,0.0309,0.0258,0.0255,0.0236,0.0203,0.0203
SVN,CH,BMSWAS,0.0153,0.0136,0.0106,0.0138,0.0162,0.0225,0.0237,0.0239,0.0192,0.0193,0.0185,0.0185
ZAF,CH,BMSWAS,0,0,0,0,0,0,0,0,0,0,0,0
ESP,CH,BMSWAS,0.0049,0.0049,0.0049,0.005,0.005,0.0127,0.0063,0.0063,0.0063,0.0071,0.0086,0.0086
SWE,CH,BMSWAS,0.008,0.008,0.007,0.006,0.008,0.012,0.01,0.0145,0.013,0.0136,0.0393,0.0393
TUN,CH,BMSWAS,0.00233333333333333,0.0026,0.0026,0.0026,0.00286666666666667,0.00286666666666667,0.00286666666666667,0.00286666666666667,0.00286666666666667,0.0029,0.0029,0.0029
TUR,CH,BMSWAS,0,0,0,0,0,0,0,0,0.028,0.009,0.003,0.003
GBR,CH,BMSWAS,0,0,0,0,0,0.0343,0.0384,0.0425,0.069,0.0893,0.1139,0.1139
USA,CH,BMSWAS,0.1989,0.2096,0.192,0.3219,0.2743,0.1959,0.2535,0.2412,0.2618,0.2597,0.2388,0.2388
RAS,CH,ELC,0.17072,0.17776,0.184448,0.191488,0.201872,0.211552,0.22176,0.239184,0.25872,0.335984,0.311872,0.311872
RWO,CH,ELC,0.3701,0.4515,0.4423,0.4082,0.4335,0.416,0.3527,0.419,0.7565,0.8031,0.7993,0.7993
REU,CH,ELC,0.966733333333333,0.963773333333333,0.95718,0.830713333333333,0.8161,0.756406666666667,0.772013333333333,0.789866666666667,0.830046666666667,0.863266666666667,0.88308,0.88308
REP,CH,ELC,2.28603636363636,2.34080909090909,2.32908181818182,2.37525454545455,2.24596363636364,2.03141818181818,2.03608181818182,2.04502727272727,2.28947272727273,2.20949090909091,2.21431818181818,2.21431818181818
RAF,CH,ELC,3.92211704545455,4.16824204545455,4.112825,4.16354545454545,4.09341136363636,3.65068636363636,3.76231022727273,3.46305568181818,3.68578068181818,3.41549772727273,3.50008863636364,3.50008863636364
RLA,CH,ELC,2.83128064516129,2.77760322580645,2.66185161290323,2.74141935483871,2.73287741935484,3.54247096774193,3.42680322580645,3.48913548387097,3.45487741935484,3.4107,3.39178709677419,3.48007741935484
ARG,CH,ELC,0,0,0,0,0,1.1196,1.0715,1.0492,1.0572,1.039,1.0548,0.976
OCE,CH,ELC,0.47064,0.42572,0.421476,0.424156,0.403464,0.413724,0.39432,0.398208,0.39024,0.394108,0.386664,0.386664
AUT,CH,ELC,0.3607,0.3608,0.3697,0.3665,0.3811,0.3893,0.4129,0.4078,0.4088,0.4286,0.4364,0.4364
BEL,CH,ELC,1.2372,1.1493,1.1351,1.0983,1.154,1.1812,1.2197,1.278,1.2572,1.265,1.257,1.257
BRA,CH,ELC,2.0552,2.0141,2.023,1.9623,1.923,1.9403,1.9008,1.9051,1.9488,1.8055,1.785,1.9828
BGR,CH,ELC,0.0808,0.0864,0.0994,0.1061,0.1063,0.1213,0.1234,0.1278,0.1173,0.1194,0.1194,0.1194
CAN,CH,ELC,1.5833,1.6826,1.5661,1.4408,1.6535,1.7465,1.8087,1.6052,1.8013,1.7975,1.7864,1.7864
CHA,CH,ELC,63.0616,70.3748,77.7944,85.5546,90.8458,93.418,96.356,101.695,107.8886,108.1922,114.5858,114.5858
HRV,CH,ELC,0.0409,0.0353,0.0221,0.0231,0.0234,0.0263,0.0262,0.0264,0.0268,0.0276,0.029,0.029
CYP,CH,ELC,0.0026,0.0025,0.0028,0.003,0.0033,0.0034,0.0037,0.0038,0.0038,0.0041,0.0043,0.0043
CZE,CH,ELC,0.3118,0.314,0.3187,0.2968,0.32,0.3043,0.2774,0.291,0.2834,0.2831,0.2567,0.2567
DNK,CH,ELC,0.1074,0.1118,0.1226,0.1164,0.1128,0.1152,0.132,0.134,0.1235,0.1191,0.1232,0.1232
EGY,CH,ELC,0.1709875,0.1793625,0.177475,0.1895,0.175925,0.15335,0.1555125,0.1571125,0.1762875,0.168375,0.171875,0.171875
EST,CH,ELC,0.0217,0.0171,0.017,0.0218,0.013,0.0115,0.0098,0.0098,0.01,0.0121,0.011,0.011
FIN,CH,ELC,0.3952,0.4081,0.3988,0.4086,0.4024,0.4038,0.4303,0.3968,0.4203,0.4073,0.393,0.393
FRA,CH,ELC,2.377,1.6635,1.6213,1.6104,1.6655,1.6404,1.6415,1.6754,1.6502,1.6896,1.633,1.633
DEU,CH,ELC,4.501,4.5169,4.485,4.4487,4.5999,4.598,4.6076,4.6628,4.6067,4.5329,4.3971,4.3971
GRC,CH,ELC,0.0453,0.0402,0.0538,0.0516,0.0568,0.0553,0.0158,0.0575,0.0805,0.0391,0.0411,0.0411
HUN,CH,ELC,0.1991,0.2011,0.2432,0.2623,0.2749,0.2818,0.2813,0.29,0.2866,0.2916,0.2988,0.2988
NSI,CH,ELC,0.9896,0.9854,0.9901,0.9612,0.9484,0.9544,0.93,0.9105,0.9333,0.9067,0.9696,0.9696
IND,CH,ELC,2.3685,2.6177,2.9451,2.9356,3.1685,1.1787,1.4131,1.5445,1.3552,1.5604,1.4765,1.4765
IDN,CH,ELC,0.00388,0.00404,0.004192,0.004352,0.004588,0.004808,0.00504,0.005436,0.00588,0.007636,0.007088,0.007088
IRN,CH,ELC,0.1709875,0.1793625,0.177475,0.1895,0.175925,0.15335,0.1555125,0.1571125,0.1762875,0.168375,0.171875,0.171875
IRL,CH,ELC,0.0948,0.0842,0.0823,0.0868,0.0889,0.0985,0.0981,0.0977,0.0968,0.0982,0.0919,0.0919
ISR,CH,ELC,0.2067,0.187,0.1798,0.1904,0.2197,0.1841,0.1943,0.1871,0.2023,0.1809,0.1823,0.1823
ITA,CH,ELC,1.3365,1.2973,1.2783,1.2765,1.2215,1.2006,1.1963,1.2284,1.2439,1.1749,1.1896,1.1896
JPN,CH,ELC,5.3053,5.0898,4.863,4.977,4.8805,4.9172,4.896,4.865,4.7875,4.8336,4.5598,4.5598
KOR,CH,ELC,0.00388,0.00404,0.004192,0.004352,0.004588,0.004808,0.00504,0.005436,0.00588,0.007636,0.007088,0.007088
LVA,CH,ELC,0.0054,0.0059,0.0062,0.0062,0.0052,0.0053,0.0053,0.0055,0.0056,0.0052,0.0051,0.0051
LTU,CH,ELC,0.0585,0.0662,0.0675,0.0628,0.0645,0.0613,0.0642,0.0715,0.0692,0.0694,0.0711,0.0711
LUX,CH,ELC,0.0301,0.0345,0.0335,0.035,0.0317,0.0327,0.033,0.0291,0.018,0.0194,0.0185,0.0185
MLT,CH,ELC,0.0033,0.0033,0.0034,0.0034,0.0035,0.0035,0.0039,0.0043,0.004,0.004,0.0046,0.0046
MEX,CH,ELC,0.5451,0.5464,0.5206,0.5313,0.5936,0.5106,0.5053,0.527,0.5079,0.494,0.494,0.494
MAR,CH,ELC,0.0837,0.0903,0.0968,0.0812,0.084,0.0857,0.0882,0.0933,0.0952,0.098,0.0921,0.0921
NLD,CH,ELC,1.1367,1.1171,1.0737,1.0802,1.0494,1.0982,1.1254,1.1226,1.1496,1.0941,1.1467,1.1467
NGA,CH,ELC,0.0868090909090909,0.0924090909090909,0.0913,0.0914909090909091,0.0907727272727273,0.0810727272727273,0.0835454545454545,0.0750363636363636,0.0785363636363636,0.0733454545454545,0.0748272727272727,0.0748272727272727
POL,CH,ELC,0.6176,0.6695,0.6994,0.7148,0.7017,0.7195,0.7141,0.7511,0.7626,0.7783,0.7895,0.7895
PRT,CH,ELC,0.2142,0.2065,0.1973,0.1969,0.182,0.1822,0.1987,0.2043,0.2049,0.2165,0.2098,0.2098
ROU,CH,ELC,0.2982,0.3333,0.3136,0.2578,0.285,0.2663,0.2589,0.2663,0.2787,0.2748,0.2767,0.2767
RUS,CH,ELC,3.9801,3.9216,4.0708,4.1148,3.9628,3.9582,4.0378,4.0523,4.062,4.0989,4.0989,4.0989
SAU,CH,ELC,0.8987,0.997,0.9641,1.0798,0.9312,0.7966,0.8003,0.8117,0.874,0.8427,0.89,0.89
SVK,CH,ELC,0.0691,0.0789,0.1207,0.1158,0.1035,0.1128,0.1087,0.0953,0.0826,0.0811,0.0886,0.0886
SVN,CH,ELC,0.0569,0.0556,0.0557,0.0534,0.0569,0.0583,0.0582,0.0596,0.0548,0.055,0.0562,0.0562
ZAF,CH,ELC,0.9313,0.9903,0.9846,0.9795,0.973,0.863,0.8815,0.7601,0.7699,0.7569,0.7569,0.7569
ESP,CH,ELC,0.7429,0.7331,0.7233,0.7711,0.7873,0.8173,0.8394,0.829,0.786,0.7908,0.8025,0.8025
SWE,CH,ELC,0.4226,0.3965,0.3956,0.3969,0.3855,0.3784,0.3962,0.4003,0.3775,0.3738,0.3503,0.3503
TUN,CH,ELC,0.0664,0.0458,0.0529,0.0599,0.0598,0.0584,0.0579,0.0598,0.0639,0.067,0.0653,0.0653
TUR,CH,ELC,0.3729,0.3511,0.3586,0.3464,0.3597,0.409,0.4648,0.5273,0.5958,0.5795,0.6594,0.6594
GBR,CH,ELC,1.5882,1.517,1.5056,1.4212,1.3309,1.3429,1.2976,1.3101,1.3128,1.2879,1.2738,1.2738
USA,CH,ELC,10.8369,10.6195,10.3203,9.5974,9.5488,9.8064,10.7215,12.464,10.4658,10.7028,10.3969,10.3969
RAS,BM,HCL,21.7968275862069,21.510275862069,20.8736206896552,21.1863793103448,24.1578275862069,27.1674137931034,32.5637931034483,42.3166206896552,49.181,44.6673172413793,29.7505862068965,0
RWO,BM,HCL,0.682177777777778,1.04431111111111,1.06702222222222,1.66033333333333,1.93333333333333,4.41117777777778,3.56173333333333,4.21432222222222,4.36721111111111,4.68767777777778,2.92814444444444,2.92814444444444
REU,BM,HCL,2.13866,2.86796,2.3337,2.48474666666667,2.42160666666667,2.50722666666667,2.90817333333333,2.91623333333333,3.22185333333333,3.16374,3.16536666666667,3.16536666666667
REP,BM,HCL,1.31575555555556,1.52565555555556,2.80334444444444,2.60156666666667,2.6699,2.67508888888889,3.08493333333333,4.42001111111111,6.01365555555555,5.35608888888889,2.58025555555556,2.04368888888889
RAF,BM,HCL,7.05983333333334,9.39142857142857,9.41388095238095,9.85162857142858,10.5414380952381,11.3937857142857,12.9649619047619,12.3866214285714,12.7758071428571,12.8554857142857,5.4662880952381,0.696111904761905
RLA,BM,HCL,1.94253333333333,3.75076666666667,1.9994,3.75403333333333,3.86626666666667,3.54803333333333,3.64053333333333,3.20566666666667,3.09407666666667,3.31893,2.93224666666667,2.91104
ARG,BM,HCL,0.0490666666666667,0.0890333333333333,0.0558,0.0905666666666667,0.0925333333333333,0.0835666666666667,0.0840666666666667,0.0746333333333333,0.0712033333333333,0.07381,0.0660933333333333,0.06518
OCE,BM,HCL,2.98265517241379,2.92655172413793,2.88324137931034,2.98675862068966,3.08565517241379,3.2108275862069,3.68958620689655,4.55904137931034,5.5547,5.46693448275862,2.8658724137931,0.809
AUT,BM,HCL,0.1326,0.1252,0.1286,0.1164,0.1206,0.1239,0.0983,0.0971,0.1061,0.0966,0.1449,0.1449
BEL,BM,HCL,0.498,0.496,0.493,0.6725,0.7207,0.721,0.6761,0.6213,0.6895,0.682,0.5449,0.5449
BRA,BM,HCL,0.166,0.407,0.39,0.456,0.459,0.371,0.262,0.2747,0.3058,0.2866,0.2908,0.3255
BGR,BM,HCL,0.184,0.155,0.121,0.11,0.121,0.115,0.099,0.0937,0.0826,0.0783,0.0531,0.0531
CAN,BM,HCL,0.917,1,0.685,0.687,0.851,0.713,0.648,0.698,0.544,0.4562,0.4212,0.4212
CHA,BM,HCL,1229.928,1347.898,1311.656,1287.0272,1346.176,1285.828,1246.844,1097.6012,1007.0264,951.95,1028.3832,1028.3832
HRV,BM,HCL,0.212,0.2,0.165,0.148,0.13,0.098,0.073,0.0858,0.0807,0.1067,0.1461,0.1461
CYP,BM,HCL,0.026,0.012,0,0,0.004,0.006,0,0.0051,0.0226,0.0277,0.0224,0.0224
CZE,BM,HCL,0.2902,0.3577,0.374,0.2592,0.2559,0.2431,0.238,0.2808,0.2785,0.28,0.2283,0.2283
DNK,BM,HCL,0.098,0.098,0.067,0.08,0.095,0.096,0.1033,0.1132,0.1384,0.1255,0.1258,0.1258
EGY,BM,HCL,0,0,0,0.07,0,0,0,2.194,4.742,3.922,0,0
EST,BM,HCL,0.227,0.2768,0.2295,0.2028,0.2141,0.0922,0.0683,0.1296,0.1503,0.1415,0.0152,0.0152
FIN,BM,HCL,0.1658,0.1581,0.119,0.1017,0.1067,0.1025,0.1134,0.123,0.1055,0.0934,0.0838,0.0838
FRA,BM,HCL,0.659,0.722,0.761,0.432,0.421,0.418,0.427,0.3462,0.4162,0.3932,0.3272,0.3272
DEU,BM,HCL,2.5377,2.8566,2.6667,2.392,2.472,2.437,2.416,2.554,2.371,2.3167,3.0295,3.0295
GRC,BM,HCL,0.266,0.116,0.096,0.096,0.109,0.081,0.054,0.0661,0.1858,0.1063,0.1584,0
HUN,BM,HCL,0.07,0.074,0.063,0.033,0.057,0.065,0.055,0.073,0.063,0.052,0.049,0.049
NSI,BM,HCL,0.3619,0.3474,0.3175,0.3092,0.3301,0.3034,0.2806,0.2943,0.2684,0.2417,0.2145,0.2145
IND,BM,HCL,24.391,28.353,34.863,38.764,40.064,34.57,30.478,31.1262,31.7913,29.1236,25.9484,0
IDN,BM,HCL,6.308,5.873,6.64,7.19,7.187,7.18,10.54,13.7,19.03,22.5152,0,0
IRN,BM,HCL,0.0467777777777778,0.0536666666666667,0.140555555555556,0.1269,0.128122222222222,0.119833333333333,0.149344444444444,0.388033333333333,0.6678,0.563566666666667,0.129988888888889,0.0983444444444444
IRL,BM,HCL,0.1538,0.1334,0.1159,0.0922,0.1292,0.1259,0.129,0.1211,0.1307,0.119,0.1144,0
ISR,BM,HCL,0.0467777777777778,0.0536666666666667,0.140555555555556,0.1269,0.128122222222222,0.119833333333333,0.149344444444444,0.388033333333333,0.6678,0.563566666666667,0.129988888888889,0.0983444444444444
ITA,BM,HCL,0.107,0.556,0.5,0.398,0.515,0.229,0.379,0.2483,0.2827,0.2885,0.2333,0.2333
JPN,BM,HCL,5.6753,5.5748,5.7469,6.0126,5.89,5.5832,5.5072,5.6552,5.5796,5.2776,5.0955,5.0955
KOR,BM,HCL,0.624551724137931,0.60851724137931,0.611413793103448,0.630586206896552,0.696551724137931,0.763275862068965,0.957862068965517,1.24481379310345,1.5158,1.49294482758621,0.661124137931035,0
LVA,BM,HCL,0.067,0.081,0.073,0.054,0.052,0.04,0.028,0.0373,0.0534,0.0486,0.032,0.032
LTU,BM,HCL,0.135,0.168,0.192,0.22,0.189,0.155,0.141,0.1356,0.1529,0.1711,0.1406,0.1406
LUX,BM,HCL,0.0736,0.0746,0.0714,0.0687,0.0687,0.0653,0.0676,0.0699,0.0611,0.0685,0.056,0.056
MLT,BM,HCL,0.281139393939394,0.313606060606061,0.291954545454545,0.262884848484848,0.268957575757576,0.244624242424242,0.232739393939394,0.229851515151515,0.236006060606061,0.225251515151515,0.228287878787879,0.220021212121212
MEX,BM,HCL,0.219,0.28,0.279,0.302,0.309,0.33,0.351,0.363,0.329,0.218,0.218,0.218
MAR,BM,HCL,0,0,0,0,0,0,0,0,0,0,0,0
NLD,BM,HCL,0.059,0.055,0.055,0.047,0.0572,0.059,0.061,0.0761,0.0784,0.0399,0.0366,0.0366
NGA,BM,HCL,0.038,0.032,0.048,0.044,0.046,0.051,0.052,0.0512,0.0483,0.0546,0,0
POL,BM,HCL,1.3939,1.6996,1.3724,1.1897,1.2155,1.1197,1.0544,1.1142,1.1188,1.0331,0.9146,0.9146
PRT,BM,HCL,0.055,0.006,0.003,0,0.006,0.006,0.008,0.0072,0.0055,0.0075,0.005,0.005
ROU,BM,HCL,0.288,0.075,0.366,0.262,0.226,0.239,0.211,0.1598,0.2023,0.2503,0.2528,0.2528
RUS,BM,HCL,1.7748,2.2799,2.0591,1.8955,1.7615,1.6828,1.5838,1.4915,1.4246,1.2633,1.2633,1.2633
SAU,BM,HCL,0.0467777777777778,0.0536666666666667,0.140555555555556,0.1269,0.128122222222222,0.119833333333333,0.149344444444444,0.388033333333333,0.6678,0.563566666666667,0.129988888888889,0.0983444444444444
SVK,BM,HCL,0.198,0.191,0.142,0.09,0.093,0.092,0.085,0.078,0.077,0.0831,0.0791,0.0791
SVN,BM,HCL,0.031,0.032,0.032,0.024,0.02,0.016,0.014,0.0157,0.0152,0.0158,0.0155,0.0155
ZAF,BM,HCL,1.687,1.994,1.943,1.818,1.261,1.519,1.824,1.626,1.6171,1.6195,0,0
ESP,BM,HCL,0.039,0.283,0.016,0.016,0.014,0.012,0.018,0.021,0.022,0.016,0.016,0.016
SWE,BM,HCL,0.248,0.291,0.289,0.232,0.224,0.267,0.228,0.236,0.239,0.193,0.163,0.163
TUN,BM,HCL,0,0.021,0.017,0.0141,0.0161,0.0135,0.0131,0.0154,0.0195,0.0185,0.0185,0.0185
TUR,BM,HCL,6.133,6.591,6.567,5.29,4.983,4.713,4.899,4.612,4.219,3.389,4.231,4.231
GBR,BM,HCL,1.063,1.056,1.123,1.338,1.239,1.048,0.835,0.676,0.659,0.599,0.546,0.546
USA,BM,HCL,8.002,7.686,8.33,8.786,9.327,8.781,7.396,7.801,7.444,7.194,5.882,5.882
RAS,BM,GDO,0.544675,0.6866875,0.895437500000001,0.8595375,0.740025,0.8998,0.542425,0.5110625,0.3936875,0.31225,0.3428125,0.3428125
RWO,BM,GDO,0.0682555555555556,0.124566666666667,0.253244444444444,0.112777777777778,0.0999111111111111,0.159977777777778,0.0706555555555556,0.548444444444445,0.463566666666667,0.190166666666667,0.212744444444444,0.212744444444444
REU,BM,GDO,0.09334,0.102233333333333,0.121406666666667,0.0963266666666667,0.0879733333333333,0.0847733333333333,0.04064,0.0343333333333333,0.0592666666666667,0.0683266666666667,0.166326666666667,0.166326666666667
REP,BM,GDO,0.106617777777778,0.0913333333333333,0.0742222222222222,0.0697288888888889,0.0791555555555556,0.0917888888888889,0.0894577777777777,0.139022222222222,0.153473333333333,0.151833333333333,0.149882222222222,0.149882222222222
RAF,BM,GDO,0.07042,0.0626,0.0514,0.06552,0.0745,0.0661,0.11194,0.1289,0.12972,0.1127,0.11118,0.11118
RLA,BM,GDO,0.123996774193548,0.154206451612903,0.155625806451613,0.145287096774194,0.157087096774194,0.149790322580645,0.183070967741935,0.137325806451613,0.134103225806452,0.135661290322581,0.140551612903226,0.14928064516129
ARG,BM,GDO,0.00352258064516129,0.00485483870967742,0.00491935483870968,0.00459032258064516,0.00489032258064516,0.00446774193548387,0.00490322580645161,0.00391935483870968,0.00387741935483871,0.00397096774193548,0.00413870967741935,0.00453548387096774
